CHUNKS_N,CHUNKS_H,uSs,CONTAINERS,DFs
"[(623, 623)]","[('91b65515bcddc1057104c871f884af92339356d1', '91b65515bcddc1057104c871f884af92339356d1')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image='grafana/grafana', build=None, container_name='grafana-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='prometheus-local', build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}","['docker/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(624, 625)]","[('2114cf7cd4d9e140d5a611965642a3538213f982', 'c5fd90e69cd2bf6780e9f6d30577bb671f63b0ab')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}",['docker/Dockerfile']
"[(626, 629)]","[('b86d8a042dedd75366b072ea1f6d001852dfa2a5', 'aa688d545c0ac576b5e95221162cd36274cebc40')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image='grafana/grafana', build=None, container_name='grafana-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='prometheus-local', build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}","['docker/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(630, 644)]","[('6d02d3b35aa6f622834d4944bdd345a9489cb739', '2c8131c056023f70138ed1eb6a186ffb78197e1d')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(645, 646)]","[('20a1c5359533aac8a33f7cc299ac2b33f3f039b3', 'ee8b5bb6e43d1abbcf5c2978f51f569b7ed695ce')]",{'tracing-server'},"{Container(image='springcommunity/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='springcommunity/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='springcommunity/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='springcommunity/spring-petclinic-config-server', build=None, container_name='config-server'), Container(image='springcommunity/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='springcommunity/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='springcommunity/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='springcommunity/spring-petclinic-customers-service', build=None, container_name='customers-service')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(647, 651)]","[('651487f8fa95d46706e5bbf139db74342edcdd66', 'a93648e046797b3c79258cb882589eb8c4f29d59')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(652, 656)]","[('233761c2b54b849e9c73beb7b0c3311211e11420', 'cd2f6ef0df33b57c81b11240c9c663814dd9360b')]",{'tracing-server'},"{Container(image='springcommunity/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='springcommunity/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='springcommunity/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='springcommunity/spring-petclinic-config-server', build=None, container_name='config-server'), Container(image='springcommunity/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='springcommunity/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='springcommunity/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='springcommunity/spring-petclinic-customers-service', build=None, container_name='customers-service')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(657, 657)]","[('497e1d3acd6aaaca5cc00603ed3a95f308c86529', '497e1d3acd6aaaca5cc00603ed3a95f308c86529')]",{'tracing-server'},"{Container(image='mszarlinski/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image='mszarlinski/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='mszarlinski/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='mszarlinski/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='mszarlinski/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='mszarlinski/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='mszarlinski/spring-petclinic-customers-service', build=None, container_name='customers-service'), Container(image='mszarlinski/spring-petclinic-config-server', build=None, container_name='config-server')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(658, 672)]","[('8a1618dc8395d862b1651db717ac80243827e873', 'b501fdb20a764e7b4c64ec32befeaada797ebc89')]",{'tracing-server'},"{Container(image='springcommunity/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='springcommunity/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='springcommunity/spring-petclinic-hystrix-dashboard', build=None, container_name='hystrix-dashboard'), Container(image='springcommunity/spring-petclinic-config-server', build=None, container_name='config-server'), Container(image='springcommunity/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='springcommunity/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='springcommunity/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='springcommunity/spring-petclinic-customers-service', build=None, container_name='customers-service')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
"[(673, 727)]","[('1ba7c64aa5b15e1779c27838db6bba16c7aa457e', '39f6670e009a66e4b730d4e777e25a8ff7951a59')]",{'tracing-server'},"{Container(image='springcommunity/spring-petclinic-discovery-server', build=None, container_name='discovery-server'), Container(image='springcommunity/spring-petclinic-visits-service', build=None, container_name='visits-service'), Container(image='openzipkin/zipkin', build=None, container_name='tracing-server'), Container(image='springcommunity/spring-petclinic-config-server', build=None, container_name='config-server'), Container(image='springcommunity/spring-petclinic-admin-server', build=None, container_name='admin-server'), Container(image='springcommunity/spring-petclinic-api-gateway', build=None, container_name='api-gateway'), Container(image=None, build=Build(context='docker/prometheus', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='prometheus-server'), Container(image=None, build=Build(context='docker/grafana', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='grafana-server'), Container(image='springcommunity/spring-petclinic-vets-service', build=None, container_name='vets-service'), Container(image='springcommunity/spring-petclinic-customers-service', build=None, container_name='customers-service')}","['docker/Dockerfile', 'docker/grafana/Dockerfile', 'docker/prometheus/Dockerfile']"
