CHUNKS_N,CHUNKS_H,uSs,CONTAINERS,DFs
"[(68, 72)]","[('a5cff663af38c77a667e97aedd38f3356711691c', 'e13f7063179165f9253ca86ef115a63b1dca331e')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='mongodb-arbiter'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='registry', build=None, container_name='images'), Container(image='bitnami/mongodb', build=None, container_name='mongodb-secondary'), Container(image='bitnami/mongodb', build=None, container_name='mongodb-primary')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(73, 75)]","[('003e8c22331e700629c12ddbf7ccbf4e086a653c', '5aa498ee1e2bbaf7442a38763630daba15242cd2')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(76, 76)]","[('4d2b4bf68414c746f3984c88775e6bee4b46c90d', '4d2b4bf68414c746f3984c88775e6bee4b46c90d')]",set(),set(),[]
"[(77, 81)]","[('7ba80629108b73c871a27fa2a5929fcfa836d937', '8f9649119535a74562f1cfd69e200ccdd6b46296')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(82, 83)]","[('c0d1e30f62dd40eac01c67dee3ace177aeeeb2bc', 'cb4f8543e916e385d16fe1ca2b7e3ebf9252eb23')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(84, 88)]","[('b657a04bf87498065478be06e0acc1e1ce2325c0', '28d4b56bfb77f3378f97d545b103fa417a3de7a0')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(89, 90)]","[('6a2a7423f7fbe80f06fa8b178e17454e68d14478', 'd10dccee184cebd018e5ae3e398218d0e55d52e3')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='mongodb-arbiter'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='registry', build=None, container_name='images'), Container(image='bitnami/mongodb', build=None, container_name='mongodb-secondary'), Container(image='bitnami/mongodb', build=None, container_name='mongodb-primary')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(91, 94)]","[('1fd693892888e0539a890ea139ce97bd19d9547e', 'ccfab8e7b862f09788df72dd2316ed7bec78d1f3')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}","['database_service/Dockerfile', 'mongors/Dockerfile']"
"[(95, 105)]","[('f060dcd7df36c1b5329e0375b21f3aadb6ca5cbb', 'bf1f4bd969127b8502f139ef3437e9504487d0b5')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(106, 114)]","[('98ee55e49158824fbbdbcc6fedbc3bf47d454ac4', '2efcf36ea732a5c3f7235d45daa6b11217d5ac14')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(115, 115)]","[('0a6a6effbf334c91fb093151449415ff97d27ae0', '0a6a6effbf334c91fb093151449415ff97d27ae0')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(116, 177)]","[('26f761ea92fb6a1783b8b6e5a773c9660e4724ff', '061c09cc0e64b35ddff8e01a3c1fadf0450ac539')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(178, 179)]","[('334447fd7e747e5c33f9f6bb1cc39ae5c67c7438', '81a89a95a0e82b9ae0f47ef9076b8ddc0e172059')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='birgerk/apache-spark', build=None, container_name='spark_manager'), Container(image='registry', build=None, container_name='images'), Container(image='birgerk/apache-spark', build=None, container_name='spark_worker')}",[]
"[(180, 180)]","[('e561a60a6ee78113f8388def81d32b67f3320da2', 'e561a60a6ee78113f8388def81d32b67f3320da2')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='birgerk/apache-spark', build=None, container_name='sparkmaster'), Container(image='registry', build=None, container_name='images'), Container(image='birgerk/apache-spark', build=None, container_name='spark_worker')}",[]
"[(181, 181)]","[('cd0338b11800ad1890902c47d54f9565114845b6', 'cd0338b11800ad1890902c47d54f9565114845b6')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='birgerk/apache-spark', build=None, container_name='sparkworker'), Container(image='birgerk/apache-spark', build=None, container_name='sparkmaster'), Container(image='registry', build=None, container_name='images')}",[]
"[(182, 182)]","[('a14cdb174e7044408d5ee7157ea87d78d2c429ea', 'a14cdb174e7044408d5ee7157ea87d78d2c429ea')]","{Microservice(name='sparkmaster', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_UNVERIFIED: 2>), Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images')}",[]
"[(183, 186)]","[('dc12538a42b569aa7a1bda061f9506290af3b878', 'd8be180b1f550e9fcf81745b78c0a853ce73568c')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}",['spark_service/Dockerfile']
"[(187, 304)]","[('562dfd0bd4cfeb1c94b1f9d799c2004df74e8777', 'ffef0872e531c3ddd7df75e18bf41830d03329b9')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}",['spark_service/Dockerfile']
"[(305, 311)]","[('0c81e9422133fd17496a0e211c71b6c19c057c35', '8211a16e98d22db532fb0c72fad1ac7c2a3aeaf5')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(312, 315)]","[('07af4d587b332c302308558cae20c9dd9b57f33d', 'fb7dd212bb7c4e799f9afbf6a7d39953d7ddf6eb')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='model_builder', build=Build(context='model_builder_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(316, 319)]","[('c6719cbc0d03a5df6c942d6ae840e890d50b94a4', 'ca248f592772616ba68e2dd7ae74545409b30a0a')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='modelbuilder', build=Build(context='model_builder_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(320, 330)]","[('9a837d5eb4d2fe3e7747857f44f561fb1bc5e7ed', '6bffea5b821e28a06dd28fe3cb194c8f9c657c72')]","{Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='modelbuilder', build=Build(context='model_builder_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='datatypehandler', build=Build(context='data_type_handler_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(331, 331)]","[('218d636dad6d34b894f368ea4744edd22b1cc704', '218d636dad6d34b894f368ea4744edd22b1cc704')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='modelbuilder', build=Build(context='model_builder_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(332, 333)]","[('58df8ef4a7c8f4436966502e6b5a7da19d436074', 'f38a3a1a62706dd789713be4c6ac80fd5c3d7e7f')]","{Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='modelbuilder', build=Build(context='model_builder_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='datatypehandler', build=Build(context='data_type_handler_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
"[(334, 334)]","[('706421a7046dd869f4be2d36f5d620e770cffb96', '706421a7046dd869f4be2d36f5d620e770cffb96')]","{Microservice(name='database_api', build=Build(context='database_api_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='projection', build=Build(context='projection_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>), Microservice(name='frontend', build=Build(context='frontend_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), confidence=<Confidence.BUILD_VERIFIED: 1>)}","{Container(image='127.0.0.1', build=None, container_name='sparkworker'), Container(image='bitnami/mongodb', build=None, container_name='database_primary'), Container(image='dockersamples/visualizer', build=None, container_name='visualizer'), Container(image='bitnami/mongodb', build=None, container_name='database_secondary'), Container(image='bitnami/mongodb', build=None, container_name='database_arbiter'), Container(image='registry', build=None, container_name='images'), Container(image='127.0.0.1', build=Build(context='spark_service', rel_dockerfile='Dockerfile', remote=False, absolute=False), container_name='sparkmaster')}","['spark_service/Dockerfile', 'spark_task_image/Dockerfile']"
